double_sided,16384483,8190584,4094545, double_sided_benchmark,16384303,8191965,4095931,,1.09861249514245E-05,0.000168579821813204,0.000338384606576624
attack,25730978,20199422,10183384, attack_benchmark,25730514,20194289,10178234,,1.80330637778942E-05,0.000254180773584056,0.000505981686017437
attack_ntmp,25731268,20036927,10020820, attack_ntmp_benchmark,25730570,20183142,10167107,,2.71272653501263E-05,0.0072444121931065,0.0143882620690428
attack_memset,370732456,165202096,75185057, attack_memset_benchmark,370732403,165202073,75185033,,1.42960258048984E-07,1.39223434563076E-07,3.19212468790165E-07
no_flush,600730842,400202098,400186058, no_flush_benchmark,600730496,400202130,400186091,,5.75965432592255E-07,7.99595944179507E-08,8.24616365789685E-08
random,3111215158,1155182655,840166613, random_benchmark,3111214438,1155178616,840162581,,2.31420885428534E-07,3.49642898860586E-06,4.79907114549297E-06
rh,151202019,69115343,51835176, rh_benchmark,151201588,69100792,51820630,,2.85049916274689E-06,0.000210576457647548,0.000280699018904247
double_sided,16384474,8191667,4095628, double_sided_benchmark,16384304,8190921,4094887,,1.03757840430695E-05,9.10764491563281E-05,0.000180957374403738
attack,25731228,20197410,10181358, attack_benchmark,25730521,20194901,10178860,,2.74770961691759E-05,0.000124239281985091,0.000245410586254256
attack_ntmp,25731282,20188352,10172311, attack_ntmp_benchmark,25730565,20180542,10164503,,2.78656920281385E-05,0.000387006454038747,0.000768163480300021
attack_memset,370732456,165202086,75185045, attack_memset_benchmark,370732402,165202125,75185078,,1.45657621801291E-07,2.36074445168305E-07,4.38916881884461E-07
no_flush,600730843,400202101,400186050, no_flush_benchmark,600730501,400202138,400186099,,5.69306867939439E-07,9.24532791976239E-08,1.22443033684686E-07
random,3111215156,1155180292,840164237, random_benchmark,3111214438,1155190042,840174009,,2.30778049635677E-07,8.44016970845737E-06,1.16309239458989E-05
rh,151202005,69114296,51834129, rh_benchmark,151201585,69116977,51836815,,2.77774865918238E-06,3.8789312211962E-05,5.18164551583657E-05
double_sided,16384471,8190345,4094306, double_sided_benchmark,16384304,8192146,4096112,,1.01926819717212E-05,0.000219844714681599,0.000440905912728949
attack,25730915,20197462,10181422, attack_benchmark,25730545,20194775,10178735,,1.43797964636971E-05,0.000133054218232191,0.000263981722679685
attack_ntmp,25731309,20194835,10178796, attack_ntmp_benchmark,25730563,20184069,10168033,,2.89927585338883E-05,0.00053339096294211,0.00105851348043422
attack_memset,370732455,165202086,75185040, attack_memset_benchmark,370732402,165202130,75185097,,1.429602584346E-07,2.66340391616016E-07,7.58128968032056E-07
no_flush,600730840,400202098,400186057, no_flush_benchmark,600730478,400202117,400186073,,6.02599690305708E-07,4.74760107278493E-08,3.99814013517657E-08
random,3111215157,1155192218,840176180, random_benchmark,3111214439,1155164238,840148191,,2.30778049561501E-07,2.42216639674055E-05,3.33143608470854E-05
rh,151202009,69115898,51835731, rh_benchmark,151201565,69105375,51825213,,2.93647754241168E-06,0.000152274696432803,0.000202951408998551
double_sided,16384471,8190305,4094266, double_sided_benchmark,16384303,8192146,4096112,,1.02537166213296E-05,0.000224727440160368,0.000450671270707442
attack,25730928,20197388,10181349, attack_benchmark,25730551,20196546,10180503,,1.46518432504613E-05,4.1690296944834E-05,8.31000197141536E-05
attack_ntmp,25731284,20196278,10180240, attack_ntmp_benchmark,25730567,20192399,10176363,,2.78656898621783E-05,0.000192101988475961,0.000380980906439756
attack_memset,370732455,165202098,75185054, attack_memset_benchmark,370732399,165202131,75185097,,1.51052349757001E-07,1.99755292502855E-07,5.71921853076814E-07
no_flush,600730838,400202096,400186058, no_flush_benchmark,600730476,400202132,400186092,,6.02599692311931E-07,8.9954543270649E-08,8.4960473838756E-08
random,3111215153,1155192290,840176252, random_benchmark,3111214438,1155188790,840172754,,2.29813795946392E-07,3.02980779444717E-06,4.16342946536445E-06
rh,151202021,69116335,51836168, rh_benchmark,151201558,69119763,51839601,,3.06213775918896E-06,4.95950774599734E-05,6.62235035335245E-05
double_sided,16384462,8191850,4095811, double_sided_benchmark,16384304,8191981,4095947,,9.64337575767637E-06,1.59912480265762E-05,3.32035546358388E-05
attack,25730910,20197292,10181244, attack_benchmark,25730508,20194331,10178294,,1.5623477002475E-05,0.000146625307864866,0.000289832461117747
attack_ntmp,25731275,20171992,10155940, attack_ntmp_benchmark,25730569,20187969,10171926,,2.74381806325387E-05,0.000791411954317941,0.00157158044602369
attack_memset,370732455,165202090,75185047, attack_memset_benchmark,370732399,165202139,75185104,,1.51052349757001E-07,2.96606329050013E-07,7.58128897447558E-07
no_flush,600730835,400202097,400186056, no_flush_benchmark,600730481,400202124,400186075,,5.89282567135128E-07,6.74659088016234E-08,4.74779138679426E-08
random,3111215167,1155191664,840175623, random_benchmark,3111214434,1155187758,840171723,,2.35599318385008E-07,3.38126851929468E-06,4.6419081876194E-06
rh,151202006,69117007,51836840, rh_benchmark,151201570,69118937,51838775,,2.88356794178791E-06,2.79228831311454E-05,3.73272709472784E-05
double_sided,16384473,8190405,4094366, double_sided_benchmark,16384304,8192146,4096112,,1.03147500192868E-05,0.000212520626463444,0.00042625787576121
attack,25730932,20197373,10181333, attack_benchmark,25730530,20193859,10177814,,1.56234636441612E-05,0.000174013297805041,0.000345752044594252
attack_ntmp,25731283,20194927,10178889, attack_ntmp_benchmark,25730561,20193262,10177227,,2.80600178130589E-05,8.24532460382082E-05,0.000163305780641426
attack_memset,370732488,165201896,75184838, attack_memset_benchmark,370732403,165202107,75185064,,2.29275885550258E-07,1.27722341943254E-06,3.00591617505307E-06
no_flush,600730836,400202105,400186065, no_flush_benchmark,600730477,400202136,400186096,,5.976057712151E-07,7.74608559310638E-08,7.74639606669393E-08
