random,3111212893,1155197906,840182868, random_benchmark,3111212361,1155197424,840182388
rh,151202217,51841370,51841203, rh_benchmark,151201594,51840770,51840608
double_sided,16384464,4096332,4096293, double_sided_benchmark,16384123,4096213,4096179
attack,25728955,10200840,10185802, attack_benchmark,25728477,10200412,10185379
attack_ntmp,25729273,20201158,10186120, attack_ntmp_benchmark,25728560,20200495,10185456
attack_memset,350730418,165200303,75184265, attack_memset_benchmark,350730371,165200266,75184273
no_flush,600728707,400200592,400185554, no_flush_benchmark,600728461,400200369,400185336
random,3111212886,1155197899,840182861, random_benchmark,3111212359,1155197382,840182389
rh,151202213,51841366,51841199, rh_benchmark,151201583,51840759,51840597
double_sided,16384471,4096339,4096300, double_sided_benchmark,16384141,4096091,4096099
attack,25729377,10201262,10186224, attack_benchmark,25728482,10200417,10185384
attack_ntmp,25729220,20201105,10186067, attack_ntmp_benchmark,25728576,20200463,10185433
attack_memset,350730418,165200303,75184265, attack_memset_benchmark,350730370,165200305,75184272
no_flush,600728695,400200580,400185542, no_flush_benchmark,600728424,400200359,400185326
random,3111212883,1155197896,840182858, random_benchmark,3111212389,1155197425,840182375
rh,151202194,51841347,51841180, rh_benchmark,151201579,51840755,51840593
double_sided,16384526,4096394,4096355, double_sided_benchmark,16384324,4096215,4096180
attack,25729085,10200970,10185932, attack_benchmark,25728481,10200416,10185383
attack_ntmp,25729233,20201118,10186080, attack_ntmp_benchmark,25728590,20200475,10185448
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730398,165200306,75184273
no_flush,600728694,400200579,400185541, no_flush_benchmark,600728454,400200362,400185329
random,3111212887,1155197900,840182862, random_benchmark,3111212387,1155197423,840182384
rh,151202180,51841333,51841166, rh_benchmark,151201368,51840634,51840600
double_sided,16384496,4096364,4096325, double_sided_benchmark,16384140,4096090,4096096
attack,25729010,10200895,10185857, attack_benchmark,25728524,10200432,10185399
attack_ntmp,25729255,20201139,10186102, attack_ntmp_benchmark,25728575,20200484,10185463
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730371,165200306,75184273
no_flush,600728703,400200588,400185550, no_flush_benchmark,600728451,400200359,400185326
random,3111212887,1155197900,840182862, random_benchmark,3111212387,1155197423,840182389
rh,151202200,51841353,51841186, rh_benchmark,151201376,51840659,51840608
double_sided,16384475,4096343,4096304, double_sided_benchmark,16384254,4096149,4096174
attack,25728908,10200793,10185755, attack_benchmark,25728625,10200533,10185494
attack_ntmp,25729267,20201152,10186114, attack_ntmp_benchmark,25728548,20200483,10185450
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730399,165200307,75184274
no_flush,600728699,400200584,400185546, no_flush_benchmark,600728451,400200359,400185326
random,3111212885,1155197898,840182860, random_benchmark,3111212386,1155197422,840182383
rh,151202196,51841349,51841182, rh_benchmark,151201392,51840643,51840539
double_sided,16384521,4096389,4096350, double_sided_benchmark,16384153,4096103,4096181
attack,25728947,10200832,10185794, attack_benchmark,25728513,10200421,10185384
attack_ntmp,25729225,20201110,10186072, attack_ntmp_benchmark,25728585,20200493,10185442
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730399,165200307,75184274
no_flush,600728695,400200580,400185542, no_flush_benchmark,600728454,400200362,400185329
random,3111212885,1155197898,840182860, random_benchmark,3111212389,1155197425,840182392
rh,151202176,51841329,51841162, rh_benchmark,151201585,51840761,51840598
double_sided,16384467,4096335,4096296, double_sided_benchmark,16384323,4096214,4096177
attack,25728916,10200801,10185763, attack_benchmark,25728515,10200410,10185417
attack_ntmp,25729258,20201143,10186105, attack_ntmp_benchmark,25728579,20200487,10185453
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730397,165200305,75184271
no_flush,600728695,400200580,400185542, no_flush_benchmark,600728450,400200358,400185325
random,3111212891,1155197904,840182866, random_benchmark,3111212387,1155197423,840182384
rh,151202170,51841323,51841156, rh_benchmark,151201596,51840772,51840604
double_sided,16384464,4096332,4096293, double_sided_benchmark,16384110,4096213,4096176
attack,25728943,10200828,10185790, attack_benchmark,25728509,10200417,10185384
attack_ntmp,25729223,20201108,10186070, attack_ntmp_benchmark,25728577,20200485,10185440
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730368,165200297,75184245
no_flush,600728695,400200580,400185542, no_flush_benchmark,600728423,400200358,400185325
random,3111212883,1155197896,840182858, random_benchmark,3111212360,1155197423,840182387
rh,151202201,51841354,51841187, rh_benchmark,151201313,51840760,51840598
double_sided,16384497,4096365,4096326, double_sided_benchmark,16384314,4096180,4096154
attack,25728918,10200803,10185765, attack_benchmark,25728501,10200409,10185376
attack_ntmp,25729594,20201479,10186441, attack_ntmp_benchmark,25728346,20200349,10185391
attack_memset,350730423,165200308,75184270, attack_memset_benchmark,350730413,165200321,75184288
no_flush,600728697,400200582,400185544, no_flush_benchmark,600728450,400200358,400185325
random,3111212888,1155197901,840182863, random_benchmark,3111212361,1155197424,840182390
rh,151202208,51841361,51841194, rh_benchmark,151201585,51840761,51840599
double_sided,16384525,4096393,4096354, double_sided_benchmark,16384323,4096214,4096180
attack,25728988,10200873,10185835, attack_benchmark,25728506,10200414,10185381
attack_ntmp,25729246,20201131,10186093, attack_ntmp_benchmark,25728603,20200486,10185478
attack_memset,350730417,165200302,75184264, attack_memset_benchmark,350730398,165200286,75184241
no_flush,600728697,400200582,400185544, no_flush_benchmark,600728452,400200360,400185321
random,3111212891,1155197904,840182866, random_benchmark,3111212386,1155197422,840182389
rh,151202244,51841397,51841230, rh_benchmark,151201398,51840645,51840532
double_sided,16384495,4096363,4096324, double_sided_benchmark,16384139,4096095,4096170
attack,25728906,10200791,10185753, attack_benchmark,25728495,10200403,10185370
attack_ntmp,25729217,20201102,10186064, attack_ntmp_benchmark,25728587,20200470,10185445
attack_memset,350730422,165200307,75184269, attack_memset_benchmark,350730399,165200307,75184274
no_flush,600728695,400200580,400185542, no_flush_benchmark,600728425,400200360,400185327
